timestamp,pod,value
10:49:32Z,kube-scheduler-bupt-3a,0.007301
10:49:32Z,metrics-server-68d7746867-5xlvt,0.005918
10:49:32Z,calico-kube-controllers-8d95b6db8-4ssp8,0.011120
10:49:32Z,kube-apiserver-bupt-3a,0.123954
10:49:32Z,kube-controller-manager-bupt-3a,0.033408
10:49:32Z,kube-proxy-pn9xg,0.000713
10:49:32Z,kube-state-metrics-5644fd8b69-6xcns,0.004723
10:49:32Z,local-path-provisioner-65d5864f8d-knvp8,0.000189
10:49:32Z,coredns-5dd5756b68-sjhjq,0.005661
10:49:42Z,metrics-server-68d7746867-5xlvt,0.009169
10:49:42Z,calico-node-wc5jb,0.045688
10:49:42Z,kube-apiserver-bupt-3a,0.117458
10:49:42Z,local-path-provisioner-65d5864f8d-knvp8,0.000155
10:49:42Z,etcd-bupt-3a,0.046239
10:49:42Z,kube-controller-manager-bupt-3a,0.031444
10:49:42Z,kube-proxy-pn9xg,0.000544
10:49:42Z,kube-scheduler-bupt-3a,0.007605
10:49:42Z,kube-state-metrics-5644fd8b69-6xcns,0.004410
10:49:42Z,calico-kube-controllers-8d95b6db8-4ssp8,0.007807
10:49:42Z,coredns-5dd5756b68-sjhjq,0.005157
10:49:42Z,coredns-5dd5756b68-c94dh,0.004080
10:49:52Z,coredns-5dd5756b68-c94dh,0.004468
10:49:52Z,kube-apiserver-bupt-3a,0.101973
10:49:52Z,kube-controller-manager-bupt-3a,0.031394
10:49:52Z,kube-scheduler-bupt-3a,0.007752
10:49:52Z,kube-state-metrics-5644fd8b69-6xcns,0.003792
10:49:52Z,calico-kube-controllers-8d95b6db8-4ssp8,0.010894
10:49:52Z,coredns-5dd5756b68-sjhjq,0.005191
10:49:52Z,kube-proxy-pn9xg,0.000671
10:49:52Z,local-path-provisioner-65d5864f8d-knvp8,0.000157
10:49:52Z,metrics-server-68d7746867-5xlvt,0.007122
10:49:52Z,calico-node-wc5jb,0.029576
10:49:52Z,etcd-bupt-3a,0.044132
10:50:02Z,kube-state-metrics-5644fd8b69-6xcns,0.003685
10:50:02Z,local-path-provisioner-65d5864f8d-knvp8,0.000517
10:50:02Z,metrics-server-68d7746867-5xlvt,0.007240
10:50:02Z,calico-kube-controllers-8d95b6db8-4ssp8,0.010055
10:50:02Z,calico-node-wc5jb,0.046749
10:50:02Z,coredns-5dd5756b68-c94dh,0.003651
10:50:02Z,etcd-bupt-3a,0.044132
10:50:02Z,kube-scheduler-bupt-3a,0.005611
10:50:02Z,coredns-5dd5756b68-sjhjq,0.004204
10:50:02Z,kube-apiserver-bupt-3a,0.101511
10:50:02Z,kube-controller-manager-bupt-3a,0.030583
10:50:02Z,kube-proxy-pn9xg,0.000240
