 timestamp,pod,value
10:49:12Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:49:12Z,coredns-5dd5756b68-sjhjq,25423872.000000
10:49:12Z,coredns-5dd5756b68-c94dh,23826432.000000
10:49:12Z,etcd-bupt-3a,54116352.000000
10:49:12Z,kube-scheduler-bupt-3a,25661440.000000
10:49:12Z,calico-node-wc5jb,213340160.000000
10:49:12Z,kube-apiserver-bupt-3a,350535680.000000
10:49:12Z,kube-controller-manager-bupt-3a,58200064.000000
10:49:12Z,kube-proxy-pn9xg,20922368.000000
10:49:12Z,kube-state-metrics-5644fd8b69-6xcns,31805440.000000
10:49:12Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:49:12Z,metrics-server-68d7746867-5xlvt,31268864.000000
10:49:22Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:49:22Z,coredns-5dd5756b68-sjhjq,25423872.000000
10:49:22Z,coredns-5dd5756b68-c94dh,23830528.000000
10:49:22Z,etcd-bupt-3a,54116352.000000
10:49:22Z,kube-controller-manager-bupt-3a,58200064.000000
10:49:22Z,calico-node-wc5jb,213348352.000000
10:49:22Z,kube-apiserver-bupt-3a,350535680.000000
10:49:22Z,kube-proxy-pn9xg,20922368.000000
10:49:22Z,kube-scheduler-bupt-3a,25661440.000000
10:49:22Z,kube-state-metrics-5644fd8b69-6xcns,31830016.000000
10:49:22Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:49:22Z,metrics-server-68d7746867-5xlvt,31268864.000000
10:49:32Z,kube-scheduler-bupt-3a,25665536.000000
10:49:32Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:49:32Z,metrics-server-68d7746867-5xlvt,31268864.000000
10:49:32Z,calico-node-wc5jb,213344256.000000
10:49:32Z,coredns-5dd5756b68-c94dh,23834624.000000
10:49:32Z,etcd-bupt-3a,53968896.000000
10:49:32Z,kube-apiserver-bupt-3a,350527488.000000
10:49:32Z,kube-state-metrics-5644fd8b69-6xcns,31830016.000000
10:49:32Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:49:32Z,coredns-5dd5756b68-sjhjq,25423872.000000
10:49:32Z,kube-controller-manager-bupt-3a,58204160.000000
10:49:32Z,kube-proxy-pn9xg,20934656.000000
10:49:42Z,calico-node-wc5jb,213491712.000000
10:49:42Z,kube-apiserver-bupt-3a,350556160.000000
10:49:42Z,kube-state-metrics-5644fd8b69-6xcns,33296384.000000
10:49:42Z,metrics-server-68d7746867-5xlvt,31383552.000000
10:49:42Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:49:42Z,coredns-5dd5756b68-sjhjq,25423872.000000
10:49:42Z,coredns-5dd5756b68-c94dh,23834624.000000
10:49:42Z,etcd-bupt-3a,53985280.000000
10:49:42Z,kube-controller-manager-bupt-3a,58208256.000000
10:49:42Z,kube-proxy-pn9xg,20930560.000000
10:49:42Z,kube-scheduler-bupt-3a,25665536.000000
10:49:42Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:49:52Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:49:52Z,calico-node-wc5jb,213491712.000000
10:49:52Z,etcd-bupt-3a,53870592.000000
10:49:52Z,kube-scheduler-bupt-3a,25673728.000000
10:49:52Z,kube-state-metrics-5644fd8b69-6xcns,33296384.000000
10:49:52Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:49:52Z,metrics-server-68d7746867-5xlvt,31383552.000000
10:49:52Z,coredns-5dd5756b68-sjhjq,25423872.000000
10:49:52Z,coredns-5dd5756b68-c94dh,23830528.000000
10:49:52Z,kube-apiserver-bupt-3a,350564352.000000
10:49:52Z,kube-controller-manager-bupt-3a,58208256.000000
10:49:52Z,kube-proxy-pn9xg,20926464.000000
10:50:02Z,kube-scheduler-bupt-3a,25673728.000000
10:50:02Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:50:02Z,calico-kube-controllers-8d95b6db8-4ssp8,19836928.000000
10:50:02Z,calico-node-wc5jb,213499904.000000
10:50:02Z,coredns-5dd5756b68-c94dh,23830528.000000
10:50:02Z,etcd-bupt-3a,53870592.000000
10:50:02Z,kube-apiserver-bupt-3a,350564352.000000
10:50:02Z,kube-controller-manager-bupt-3a,58200064.000000
10:50:02Z,coredns-5dd5756b68-sjhjq,25432064.000000
10:50:02Z,kube-proxy-pn9xg,20926464.000000
10:50:02Z,kube-state-metrics-5644fd8b69-6xcns,33296384.000000
10:50:02Z,metrics-server-68d7746867-5xlvt,31444992.000000
